city,country,date.utc,location,parameter,value,unit
Paris,FR,2019-05-21 08:00:00+00:00,FR04014,no2,54.2,µg/m³
Paris,FR,2019-05-21 07:00:00+00:00,FR04014,no2,56.0,µg/m³
Paris,FR,2019-05-21 06:00:00+00:00,FR04014,no2,62.6,µg/m³
Paris,FR,2019-05-21 05:00:00+00:00,FR04014,no2,38.0,µg/m³
Paris,FR,2019-05-21 04:00:00+00:00,FR04014,no2,18.5,µg/m³
Paris,FR,2019-05-21 03:00:00+00:00,FR04014,no2,17.9,µg/m³
Paris,FR,2019-05-21 02:00:00+00:00,FR04014,no2,17.7,µg/m³
Paris,FR,2019-05-21 01:00:00+00:00,FR04014,no2,16.3,µg/m³
Paris,FR,2019-05-21 00:00:00+00:00,FR04014,no2,16.9,µg/m³
Paris,FR,2019-05-20 23:00:00+00:00,FR04014,no2,19.6,µg/m³
Paris,FR,2019-05-20 22:00:00+00:00,FR04014,no2,20.7,µg/m³
Paris,FR,2019-05-20 21:00:00+00:00,FR04014,no2,20.3,µg/m³
Paris,FR,2019-05-20 20:00:00+00:00,FR04014,no2,21.6,µg/m³
Paris,FR,2019-05-20 19:00:00+00:00,FR04014,no2,21.3,µg/m³
Paris,FR,2019-05-20 18:00:00+00:00,FR04014,no2,32.2,µg/m³
Paris,FR,2019-05-20 17:00:00+00:00,FR04014,no2,24.6,µg/m³
Paris,FR,2019-05-20 16:00:00+00:00,FR04014,no2,32.4,µg/m³
Paris,FR,2019-05-20 15:00:00+00:00,FR04014,no2,26.5,µg/m³
Paris,FR,2019-05-20 14:00:00+00:00,FR04014,no2,27.5,µg/m³
Paris,FR,2019-05-20 13:00:00+00:00,FR04014,no2,23.7,µg/m³
Paris,FR,2019-05-20 12:00:00+00:00,FR04014,no2,23.8,µg/m³
Paris,FR,2019-05-20 11:00:00+00:00,FR04014,no2,35.4,µg/m³
Paris,FR,2019-05-20 10:00:00+00:00,FR04014,no2,43.9,µg/m³
Paris,FR,2019-05-20 09:00:00+00:00,FR04014,no2,45.5,µg/m³
Paris,FR,2019-05-20 08:00:00+00:00,FR04014,no2,46.1,µg/m³
Paris,FR,2019-05-20 07:00:00+00:00,FR04014,no2,46.9,µg/m³
Paris,FR,2019-05-20 06:00:00+00:00,FR04014,no2,40.1,µg/m³
Paris,FR,2019-05-20 05:00:00+00:00,FR04014,no2,25.2,µg/m³
Paris,FR,2019-05-20 04:00:00+00:00,FR04014,no2,14.9,µg/m³
Paris,FR,2019-05-20 03:00:00+00:00,FR04014,no2,12.6,µg/m³
Paris,FR,2019-05-20 02:00:00+00:00,FR04014,no2,12.1,µg/m³
Paris,FR,2019-05-20 01:00:00+00:00,FR04014,no2,12.8,µg/m³
Paris,FR,2019-05-20 00:00:00+00:00,FR04014,no2,16.4,µg/m³
Paris,FR,2019-05-19 23:00:00+00:00,FR04014,no2,18.8,µg/m³
Paris,FR,2019-05-19 22:00:00+00:00,FR04014,no2,22.2,µg/m³
Paris,FR,2019-05-19 21:00:00+00:00,FR04014,no2,23.2,µg/m³
Paris,FR,2019-05-19 20:00:00+00:00,FR04014,no2,35.6,µg/m³
Paris,FR,2019-05-19 19:00:00+00:00,FR04014,no2,51.2,µg/m³
Paris,FR,2019-05-19 18:00:00+00:00,FR04014,no2,32.7,µg/m³
Paris,FR,2019-05-19 17:00:00+00:00,FR04014,no2,33.9,µg/m³
Paris,FR,2019-05-19 16:00:00+00:00,FR04014,no2,32.5,µg/m³
Paris,FR,2019-05-19 15:00:00+00:00,FR04014,no2,31.7,µg/m³
Paris,FR,2019-05-19 14:00:00+00:00,FR04014,no2,23.8,µg/m³
Paris,FR,2019-05-19 13:00:00+00:00,FR04014,no2,21.0,µg/m³
Paris,FR,2019-05-19 12:00:00+00:00,FR04014,no2,27.9,µg/m³
Paris,FR,2019-05-19 11:00:00+00:00,FR04014,no2,32.6,µg/m³
Paris,FR,2019-05-19 10:00:00+00:00,FR04014,no2,31.0,µg/m³
Paris,FR,2019-05-19 09:00:00+00:00,FR04014,no2,33.0,µg/m³
Paris,FR,2019-05-19 08:00:00+00:00,FR04014,no2,31.7,µg/m³
Paris,FR,2019-05-19 07:00:00+00:00,FR04014,no2,32.4,µg/m³
Paris,FR,2019-05-19 06:00:00+00:00,FR04014,no2,31.1,µg/m³
Paris,FR,2019-05-19 05:00:00+00:00,FR04014,no2,40.9,µg/m³
Paris,FR,2019-05-19 04:00:00+00:00,FR04014,no2,39.4,µg/m³
Paris,FR,2019-05-19 03:00:00+00:00,FR04014,no2,36.4,µg/m³
Paris,FR,2019-05-19 02:00:00+00:00,FR04014,no2,38.1,µg/m³
Paris,FR,2019-05-19 01:00:00+00:00,FR04014,no2,34.9,µg/m³
Paris,FR,2019-05-19 00:00:00+00:00,FR04014,no2,49.6,µg/m³
Paris,FR,2019-05-18 23:00:00+00:00,FR04014,no2,50.2,µg/m³
Paris,FR,2019-05-18 22:00:00+00:00,FR04014,no2,62.5,µg/m³
Paris,FR,2019-05-18 21:00:00+00:00,FR04014,no2,59.3,µg/m³
Paris,FR,2019-05-18 20:00:00+00:00,FR04014,no2,36.2,µg/m³
Paris,FR,2019-05-18 19:00:00+00:00,FR04014,no2,67.5,µg/m³
Paris,FR,2019-05-18 18:00:00+00:00,FR04014,no2,14.5,µg/m³
Paris,FR,2019-05-18 17:00:00+00:00,FR04014,no2,12.8,µg/m³
Paris,FR,2019-05-18 16:00:00+00:00,FR04014,no2,14.6,µg/m³
Paris,FR,2019-05-18 15:00:00+00:00,FR04014,no2,13.0,µg/m³
Paris,FR,2019-05-18 14:00:00+00:00,FR04014,no2,11.8,µg/m³
Paris,FR,2019-05-18 13:00:00+00:00,FR04014,no2,10.5,µg/m³
Paris,FR,2019-05-18 12:00:00+00:00,FR04014,no2,12.9,µg/m³
Paris,FR,2019-05-18 11:00:00+00:00,FR04014,no2,17.5,µg/m³
Paris,FR,2019-05-18 10:00:00+00:00,FR04014,no2,24.1,µg/m³
Paris,FR,2019-05-18 09:00:00+00:00,FR04014,no2,21.1,µg/m³
Paris,FR,2019-05-18 08:00:00+00:00,FR04014,no2,20.4,µg/m³
Paris,FR,2019-05-18 07:00:00+00:00,FR04014,no2,27.4,µg/m³
Paris,FR,2019-05-18 06:00:00+00:00,FR04014,no2,22.1,µg/m³
Paris,FR,2019-05-18 05:00:00+00:00,FR04014,no2,20.1,µg/m³
Paris,FR,2019-05-18 04:00:00+00:00,FR04014,no2,16.6,µg/m³
Paris,FR,2019-05-18 03:00:00+00:00,FR04014,no2,16.1,µg/m³
Paris,FR,2019-05-18 02:00:00+00:00,FR04014,no2,29.0,µg/m³
Paris,FR,2019-05-18 01:00:00+00:00,FR04014,no2,37.4,µg/m³
Paris,FR,2019-05-18 00:00:00+00:00,FR04014,no2,31.5,µg/m³
Paris,FR,2019-05-17 23:00:00+00:00,FR04014,no2,34.1,µg/m³
Paris,FR,2019-05-17 22:00:00+00:00,FR04014,no2,28.2,µg/m³
Paris,FR,2019-05-17 21:00:00+00:00,FR04014,no2,24.3,µg/m³
Paris,FR,2019-05-17 20:00:00+00:00,FR04014,no2,23.5,µg/m³
Paris,FR,2019-05-17 19:00:00+00:00,FR04014,no2,24.7,µg/m³
Paris,FR,2019-05-17 18:00:00+00:00,FR04014,no2,33.6,µg/m³
Paris,FR,2019-05-17 17:00:00+00:00,FR04014,no2,27.9,µg/m³
Paris,FR,2019-05-17 16:00:00+00:00,FR04014,no2,20.7,µg/m³
Paris,FR,2019-05-17 15:00:00+00:00,FR04014,no2,22.2,µg/m³
Paris,FR,2019-05-17 14:00:00+00:00,FR04014,no2,27.0,µg/m³
Paris,FR,2019-05-17 13:00:00+00:00,FR04014,no2,37.9,µg/m³
Paris,FR,2019-05-17 12:00:00+00:00,FR04014,no2,46.5,µg/m³
Paris,FR,2019-05-17 11:00:00+00:00,FR04014,no2,43.1,µg/m³
Paris,FR,2019-05-17 10:00:00+00:00,FR04014,no2,51.5,µg/m³
Paris,FR,2019-05-17 09:00:00+00:00,FR04014,no2,60.5,µg/m³
Paris,FR,2019-05-17 08:00:00+00:00,FR04014,no2,57.5,µg/m³
Paris,FR,2019-05-17 07:00:00+00:00,FR04014,no2,55.0,µg/m³
Paris,FR,2019-05-17 06:00:00+00:00,FR04014,no2,46.3,µg/m³
Paris,FR,2019-05-17 05:00:00+00:00,FR04014,no2,34.0,µg/m³
Paris,FR,2019-05-17 04:00:00+00:00,FR04014,no2,28.4,µg/m³
Paris,FR,2019-05-17 03:00:00+00:00,FR04014,no2,26.6,µg/m³
Paris,FR,2019-05-17 02:00:00+00:00,FR04014,no2,24.6,µg/m³
Paris,FR,2019-05-17 01:00:00+00:00,FR04014,no2,26.1,µg/m³
Paris,FR,2019-05-17 00:00:00+00:00,FR04014,no2,46.3,µg/m³
Paris,FR,2019-05-16 23:00:00+00:00,FR04014,no2,43.7,µg/m³
Paris,FR,2019-05-16 22:00:00+00:00,FR04014,no2,37.1,µg/m³
Paris,FR,2019-05-16 21:00:00+00:00,FR04014,no2,24.3,µg/m³
Paris,FR,2019-05-16 20:00:00+00:00,FR04014,no2,24.8,µg/m³
Paris,FR,2019-05-16 19:00:00+00:00,FR04014,no2,14.4,µg/m³
Paris,FR,2019-05-16 18:00:00+00:00,FR04014,no2,15.9,µg/m³
Paris,FR,2019-05-16 17:00:00+00:00,FR04014,no2,13.5,µg/m³
Paris,FR,2019-05-16 16:00:00+00:00,FR04014,no2,10.3,µg/m³
Paris,FR,2019-05-16 15:00:00+00:00,FR04014,no2,10.1,µg/m³
Paris,FR,2019-05-16 14:00:00+00:00,FR04014,no2,8.1,µg/m³
Paris,FR,2019-05-16 13:00:00+00:00,FR04014,no2,8.5,µg/m³
Paris,FR,2019-05-16 12:00:00+00:00,FR04014,no2,9.2,µg/m³
Paris,FR,2019-05-16 11:00:00+00:00,FR04014,no2,10.5,µg/m³
Paris,FR,2019-05-16 10:00:00+00:00,FR04014,no2,13.5,µg/m³
Paris,FR,2019-05-16 09:00:00+00:00,FR04014,no2,29.5,µg/m³
Paris,FR,2019-05-16 08:00:00+00:00,FR04014,no2,39.4,µg/m³
Paris,FR,2019-05-16 07:00:00+00:00,FR04014,no2,40.0,µg/m³
Paris,FR,2019-05-16 05:00:00+00:00,FR04014,no2,52.6,µg/m³
Paris,FR,2019-05-16 04:00:00+00:00,FR04014,no2,37.0,µg/m³
Paris,FR,2019-05-16 03:00:00+00:00,FR04014,no2,27.9,µg/m³
Paris,FR,2019-05-16 02:00:00+00:00,FR04014,no2,26.7,µg/m³
Paris,FR,2019-05-16 01:00:00+00:00,FR04014,no2,26.0,µg/m³
Paris,FR,2019-05-16 00:00:00+00:00,FR04014,no2,27.4,µg/m³
Paris,FR,2019-05-15 23:00:00+00:00,FR04014,no2,30.9,µg/m³
Paris,FR,2019-05-15 22:00:00+00:00,FR04014,no2,44.1,µg/m³
Paris,FR,2019-05-15 21:00:00+00:00,FR04014,no2,36.0,µg/m³
Paris,FR,2019-05-15 20:00:00+00:00,FR04014,no2,30.1,µg/m³
Paris,FR,2019-05-15 19:00:00+00:00,FR04014,no2,20.3,µg/m³
Paris,FR,2019-05-15 18:00:00+00:00,FR04014,no2,16.5,µg/m³
Paris,FR,2019-05-15 17:00:00+00:00,FR04014,no2,12.9,µg/m³
Paris,FR,2019-05-15 16:00:00+00:00,FR04014,no2,12.2,µg/m³
Paris,FR,2019-05-15 15:00:00+00:00,FR04014,no2,12.9,µg/m³
Paris,FR,2019-05-15 14:00:00+00:00,FR04014,no2,11.9,µg/m³
Paris,FR,2019-05-15 13:00:00+00:00,FR04014,no2,10.0,µg/m³
Paris,FR,2019-05-15 12:00:00+00:00,FR04014,no2,9.4,µg/m³
Paris,FR,2019-05-15 11:00:00+00:00,FR04014,no2,0.0,µg/m³
Paris,FR,2019-05-15 10:00:00+00:00,FR04014,no2,0.0,µg/m³
Paris,FR,2019-05-15 09:00:00+00:00,FR04014,no2,0.0,µg/m³
Paris,FR,2019-05-15 08:00:00+00:00,FR04014,no2,25.7,µg/m³
Paris,FR,2019-05-15 07:00:00+00:00,FR04014,no2,32.1,µg/m³
Paris,FR,2019-05-15 06:00:00+00:00,FR04014,no2,48.1,µg/m³
Paris,FR,2019-05-15 05:00:00+00:00,FR04014,no2,46.5,µg/m³
Paris,FR,2019-05-15 04:00:00+00:00,FR04014,no2,28.9,µg/m³
Paris,FR,2019-05-15 03:00:00+00:00,FR04014,no2,17.9,µg/m³
Paris,FR,2019-05-15 02:00:00+00:00,FR04014,no2,16.8,µg/m³
Paris,FR,2019-05-15 01:00:00+00:00,FR04014,no2,17.2,µg/m³
Paris,FR,2019-05-15 00:00:00+00:00,FR04014,no2,18.8,µg/m³
Paris,FR,2019-05-14 23:00:00+00:00,FR04014,no2,24.3,µg/m³
Paris,FR,2019-05-14 22:00:00+00:00,FR04014,no2,30.9,µg/m³
Paris,FR,2019-05-14 21:00:00+00:00,FR04014,no2,29.0,µg/m³
Paris,FR,2019-05-14 20:00:00+00:00,FR04014,no2,28.4,µg/m³
Paris,FR,2019-05-14 19:00:00+00:00,FR04014,no2,23.3,µg/m³
Paris,FR,2019-05-14 18:00:00+00:00,FR04014,no2,17.9,µg/m³
Paris,FR,2019-05-14 17:00:00+00:00,FR04014,no2,17.7,µg/m³
Paris,FR,2019-05-14 16:00:00+00:00,FR04014,no2,15.3,µg/m³
Paris,FR,2019-05-14 15:00:00+00:00,FR04014,no2,13.4,µg/m³
Paris,FR,2019-05-14 14:00:00+00:00,FR04014,no2,15.2,µg/m³
Paris,FR,2019-05-14 13:00:00+00:00,FR04014,no2,11.0,µg/m³
Paris,FR,2019-05-14 12:00:00+00:00,FR04014,no2,10.2,µg/m³
Paris,FR,2019-05-14 11:00:00+00:00,FR04014,no2,11.3,µg/m³
Paris,FR,2019-05-14 10:00:00+00:00,FR04014,no2,12.9,µg/m³
Paris,FR,2019-05-14 09:00:00+00:00,FR04014,no2,19.0,µg/m³
Paris,FR,2019-05-14 08:00:00+00:00,FR04014,no2,28.8,µg/m³
Paris,FR,2019-05-14 07:00:00+00:00,FR04014,no2,41.3,µg/m³
Paris,FR,2019-05-14 06:00:00+00:00,FR04014,no2,46.1,µg/m³
Paris,FR,2019-05-14 05:00:00+00:00,FR04014,no2,38.6,µg/m³
Paris,FR,2019-05-14 04:00:00+00:00,FR04014,no2,31.6,µg/m³
Paris,FR,2019-05-14 03:00:00+00:00,FR04014,no2,22.1,µg/m³
Paris,FR,2019-05-14 02:00:00+00:00,FR04014,no2,19.0,µg/m³
Paris,FR,2019-05-14 01:00:00+00:00,FR04014,no2,19.1,µg/m³
Paris,FR,2019-05-14 00:00:00+00:00,FR04014,no2,20.9,µg/m³
Paris,FR,2019-05-13 23:00:00+00:00,FR04014,no2,22.8,µg/m³
Paris,FR,2019-05-13 22:00:00+00:00,FR04014,no2,27.3,µg/m³
Paris,FR,2019-05-13 21:00:00+00:00,FR04014,no2,30.4,µg/m³
Paris,FR,2019-05-13 20:00:00+00:00,FR04014,no2,28.3,µg/m³
Paris,FR,2019-05-13 19:00:00+00:00,FR04014,no2,23.9,µg/m³
Paris,FR,2019-05-13 18:00:00+00:00,FR04014,no2,15.5,µg/m³
Paris,FR,2019-05-13 17:00:00+00:00,FR04014,no2,13.0,µg/m³
Paris,FR,2019-05-13 16:00:00+00:00,FR04014,no2,12.1,µg/m³
Paris,FR,2019-05-13 15:00:00+00:00,FR04014,no2,10.6,µg/m³
Paris,FR,2019-05-13 14:00:00+00:00,FR04014,no2,10.7,µg/m³
Paris,FR,2019-05-13 13:00:00+00:00,FR04014,no2,10.1,µg/m³
Paris,FR,2019-05-13 12:00:00+00:00,FR04014,no2,9.2,µg/m³
Paris,FR,2019-05-13 11:00:00+00:00,FR04014,no2,9.6,µg/m³
Paris,FR,2019-05-13 10:00:00+00:00,FR04014,no2,12.8,µg/m³
Paris,FR,2019-05-13 09:00:00+00:00,FR04014,no2,20.6,µg/m³
Paris,FR,2019-05-13 08:00:00+00:00,FR04014,no2,32.1,µg/m³
Paris,FR,2019-05-13 07:00:00+00:00,FR04014,no2,41.0,µg/m³
Paris,FR,2019-05-13 06:00:00+00:00,FR04014,no2,45.2,µg/m³
Paris,FR,2019-05-13 05:00:00+00:00,FR04014,no2,38.3,µg/m³
Paris,FR,2019-05-13 04:00:00+00:00,FR04014,no2,25.1,µg/m³
Paris,FR,2019-05-13 03:00:00+00:00,FR04014,no2,18.9,µg/m³
Paris,FR,2019-05-13 02:00:00+00:00,FR04014,no2,18.5,µg/m³
Paris,FR,2019-05-13 01:00:00+00:00,FR04014,no2,18.9,µg/m³
Paris,FR,2019-05-13 00:00:00+00:00,FR04014,no2,25.0,µg/m³
Paris,FR,2019-05-12 23:00:00+00:00,FR04014,no2,32.5,µg/m³
Paris,FR,2019-05-12 22:00:00+00:00,FR04014,no2,46.5,µg/m³
Paris,FR,2019-05-12 21:00:00+00:00,FR04014,no2,34.2,µg/m³
Paris,FR,2019-05-12 20:00:00+00:00,FR04014,no2,24.1,µg/m³
Paris,FR,2019-05-12 19:00:00+00:00,FR04014,no2,19.5,µg/m³
Paris,FR,2019-05-12 18:00:00+00:00,FR04014,no2,18.2,µg/m³
Paris,FR,2019-05-12 17:00:00+00:00,FR04014,no2,13.9,µg/m³
Paris,FR,2019-05-12 16:00:00+00:00,FR04014,no2,11.7,µg/m³
Paris,FR,2019-05-12 15:00:00+00:00,FR04014,no2,9.6,µg/m³
Paris,FR,2019-05-12 14:00:00+00:00,FR04014,no2,9.1,µg/m³
Paris,FR,2019-05-12 13:00:00+00:00,FR04014,no2,8.7,µg/m³
Paris,FR,2019-05-12 12:00:00+00:00,FR04014,no2,10.9,µg/m³
Paris,FR,2019-05-12 11:00:00+00:00,FR04014,no2,11.4,µg/m³
Paris,FR,2019-05-12 10:00:00+00:00,FR04014,no2,11.4,µg/m³
Paris,FR,2019-05-12 09:00:00+00:00,FR04014,no2,11.7,µg/m³
Paris,FR,2019-05-12 08:00:00+00:00,FR04014,no2,14.6,µg/m³
Paris,FR,2019-05-12 07:00:00+00:00,FR04014,no2,15.9,µg/m³
Paris,FR,2019-05-12 06:00:00+00:00,FR04014,no2,20.1,µg/m³
Paris,FR,2019-05-12 05:00:00+00:00,FR04014,no2,19.2,µg/m³
Paris,FR,2019-05-12 04:00:00+00:00,FR04014,no2,16.2,µg/m³
Paris,FR,2019-05-12 03:00:00+00:00,FR04014,no2,16.0,µg/m³
Paris,FR,2019-05-12 02:00:00+00:00,FR04014,no2,17.2,µg/m³
Paris,FR,2019-05-12 01:00:00+00:00,FR04014,no2,19.2,µg/m³
Paris,FR,2019-05-12 00:00:00+00:00,FR04014,no2,22.8,µg/m³
Paris,FR,2019-05-11 23:00:00+00:00,FR04014,no2,26.4,µg/m³
Paris,FR,2019-05-11 22:00:00+00:00,FR04014,no2,27.7,µg/m³
Paris,FR,2019-05-11 21:00:00+00:00,FR04014,no2,21.1,µg/m³
Paris,FR,2019-05-11 20:00:00+00:00,FR04014,no2,24.2,µg/m³
Paris,FR,2019-05-11 19:00:00+00:00,FR04014,no2,31.2,µg/m³
Paris,FR,2019-05-11 18:00:00+00:00,FR04014,no2,33.1,µg/m³
Paris,FR,2019-05-11 17:00:00+00:00,FR04014,no2,32.0,µg/m³
Paris,FR,2019-05-11 16:00:00+00:00,FR04014,no2,19.5,µg/m³
Paris,FR,2019-05-11 15:00:00+00:00,FR04014,no2,18.0,µg/m³
Paris,FR,2019-05-11 14:00:00+00:00,FR04014,no2,17.8,µg/m³
Paris,FR,2019-05-11 13:00:00+00:00,FR04014,no2,30.8,µg/m³
Paris,FR,2019-05-11 12:00:00+00:00,FR04014,no2,30.2,µg/m³
Paris,FR,2019-05-11 11:00:00+00:00,FR04014,no2,33.2,µg/m³
Paris,FR,2019-05-11 10:00:00+00:00,FR04014,no2,36.8,µg/m³
Paris,FR,2019-05-11 09:00:00+00:00,FR04014,no2,35.7,µg/m³
Paris,FR,2019-05-11 08:00:00+00:00,FR04014,no2,32.1,µg/m³
Paris,FR,2019-05-11 07:00:00+00:00,FR04014,no2,29.0,µg/m³
Paris,FR,2019-05-11 06:00:00+00:00,FR04014,no2,28.9,µg/m³
Paris,FR,2019-05-11 02:00:00+00:00,FR04014,no2,14.9,µg/m³
Paris,FR,2019-05-11 01:00:00+00:00,FR04014,no2,15.5,µg/m³
Paris,FR,2019-05-11 00:00:00+00:00,FR04014,no2,24.8,µg/m³
Paris,FR,2019-05-10 23:00:00+00:00,FR04014,no2,26.0,µg/m³
Paris,FR,2019-05-10 22:00:00+00:00,FR04014,no2,28.1,µg/m³
Paris,FR,2019-05-10 21:00:00+00:00,FR04014,no2,37.0,µg/m³
Paris,FR,2019-05-10 20:00:00+00:00,FR04014,no2,43.6,µg/m³
Paris,FR,2019-05-10 19:00:00+00:00,FR04014,no2,39.3,µg/m³
Paris,FR,2019-05-10 18:00:00+00:00,FR04014,no2,33.4,µg/m³
Paris,FR,2019-05-10 17:00:00+00:00,FR04014,no2,37.8,µg/m³
Paris,FR,2019-05-10 16:00:00+00:00,FR04014,no2,30.8,µg/m³
Paris,FR,2019-05-10 15:00:00+00:00,FR04014,no2,29.6,µg/m³
Paris,FR,2019-05-10 14:00:00+00:00,FR04014,no2,29.3,µg/m³
Paris,FR,2019-05-10 13:00:00+00:00,FR04014,no2,22.0,µg/m³
Paris,FR,2019-05-10 12:00:00+00:00,FR04014,no2,25.3,µg/m³
Paris,FR,2019-05-10 11:00:00+00:00,FR04014,no2,23.2,µg/m³
Paris,FR,2019-05-10 10:00:00+00:00,FR04014,no2,35.1,µg/m³
Paris,FR,2019-05-10 09:00:00+00:00,FR04014,no2,53.4,µg/m³
Paris,FR,2019-05-10 08:00:00+00:00,FR04014,no2,60.7,µg/m³
Paris,FR,2019-05-10 07:00:00+00:00,FR04014,no2,57.3,µg/m³
Paris,FR,2019-05-10 06:00:00+00:00,FR04014,no2,47.4,µg/m³
Paris,FR,2019-05-10 05:00:00+00:00,FR04014,no2,37.8,µg/m³
Paris,FR,2019-05-10 04:00:00+00:00,FR04014,no2,20.5,µg/m³
Paris,FR,2019-05-10 03:00:00+00:00,FR04014,no2,15.0,µg/m³
Paris,FR,2019-05-10 02:00:00+00:00,FR04014,no2,14.1,µg/m³
Paris,FR,2019-05-10 01:00:00+00:00,FR04014,no2,19.1,µg/m³
Paris,FR,2019-05-10 00:00:00+00:00,FR04014,no2,22.7,µg/m³
Paris,FR,2019-05-09 23:00:00+00:00,FR04014,no2,26.7,µg/m³
Paris,FR,2019-05-09 22:00:00+00:00,FR04014,no2,29.7,µg/m³
Paris,FR,2019-05-09 21:00:00+00:00,FR04014,no2,34.5,µg/m³
Paris,FR,2019-05-09 20:00:00+00:00,FR04014,no2,29.2,µg/m³
Paris,FR,2019-05-09 19:00:00+00:00,FR04014,no2,23.8,µg/m³
Paris,FR,2019-05-09 18:00:00+00:00,FR04014,no2,24.4,µg/m³
Paris,FR,2019-05-09 17:00:00+00:00,FR04014,no2,29.9,µg/m³
Paris,FR,2019-05-09 16:00:00+00:00,FR04014,no2,27.0,µg/m³
Paris,FR,2019-05-09 15:00:00+00:00,FR04014,no2,23.9,µg/m³
Paris,FR,2019-05-09 14:00:00+00:00,FR04014,no2,24.6,µg/m³
Paris,FR,2019-05-09 13:00:00+00:00,FR04014,no2,21.3,µg/m³
Paris,FR,2019-05-09 12:00:00+00:00,FR04014,no2,35.1,µg/m³
Paris,FR,2019-05-09 11:00:00+00:00,FR04014,no2,34.2,µg/m³
Paris,FR,2019-05-09 10:00:00+00:00,FR04014,no2,43.1,µg/m³
Paris,FR,2019-05-09 09:00:00+00:00,FR04014,no2,32.3,µg/m³
Paris,FR,2019-05-09 08:00:00+00:00,FR04014,no2,32.2,µg/m³
Paris,FR,2019-05-09 07:00:00+00:00,FR04014,no2,49.0,µg/m³
Paris,FR,2019-05-09 06:00:00+00:00,FR04014,no2,50.7,µg/m³
Paris,FR,2019-05-09 05:00:00+00:00,FR04014,no2,34.5,µg/m³
Paris,FR,2019-05-09 04:00:00+00:00,FR04014,no2,15.3,µg/m³
Paris,FR,2019-05-09 03:00:00+00:00,FR04014,no2,10.4,µg/m³
Paris,FR,2019-05-09 02:00:00+00:00,FR04014,no2,10.0,µg/m³
Paris,FR,2019-05-09 01:00:00+00:00,FR04014,no2,10.6,µg/m³
Paris,FR,2019-05-09 00:00:00+00:00,FR04014,no2,14.7,µg/m³
Paris,FR,2019-05-08 23:00:00+00:00,FR04014,no2,25.2,µg/m³
Paris,FR,2019-05-08 22:00:00+00:00,FR04014,no2,32.2,µg/m³
Paris,FR,2019-05-08 21:00:00+00:00,FR04014,no2,48.9,µg/m³
Paris,FR,2019-05-08 20:00:00+00:00,FR04014,no2,38.3,µg/m³
Paris,FR,2019-05-08 19:00:00+00:00,FR04014,no2,41.3,µg/m³
Paris,FR,2019-05-08 18:00:00+00:00,FR04014,no2,27.8,µg/m³
Paris,FR,2019-05-08 17:00:00+00:00,FR04014,no2,29.3,µg/m³
Paris,FR,2019-05-08 16:00:00+00:00,FR04014,no2,38.6,µg/m³
Paris,FR,2019-05-08 15:00:00+00:00,FR04014,no2,26.0,µg/m³
Paris,FR,2019-05-08 14:00:00+00:00,FR04014,no2,25.3,µg/m³
Paris,FR,2019-05-08 13:00:00+00:00,FR04014,no2,14.3,µg/m³
Paris,FR,2019-05-08 12:00:00+00:00,FR04014,no2,15.1,µg/m³
Paris,FR,2019-05-08 11:00:00+00:00,FR04014,no2,21.4,µg/m³
Paris,FR,2019-05-08 10:00:00+00:00,FR04014,no2,33.4,µg/m³
Paris,FR,2019-05-08 09:00:00+00:00,FR04014,no2,19.7,µg/m³
Paris,FR,2019-05-08 08:00:00+00:00,FR04014,no2,17.0,µg/m³
Paris,FR,2019-05-08 07:00:00+00:00,FR04014,no2,19.5,µg/m³
Paris,FR,2019-05-08 06:00:00+00:00,FR04014,no2,21.7,µg/m³
Paris,FR,2019-05-08 05:00:00+00:00,FR04014,no2,19.3,µg/m³
Paris,FR,2019-05-08 04:00:00+00:00,FR04014,no2,15.5,µg/m³
Paris,FR,2019-05-08 03:00:00+00:00,FR04014,no2,13.5,µg/m³
Paris,FR,2019-05-08 02:00:00+00:00,FR04014,no2,15.3,µg/m³
Paris,FR,2019-05-08 01:00:00+00:00,FR04014,no2,19.6,µg/m³
Paris,FR,2019-05-08 00:00:00+00:00,FR04014,no2,22.1,µg/m³
Paris,FR,2019-05-07 23:00:00+00:00,FR04014,no2,34.0,µg/m³
Paris,FR,2019-05-07 22:00:00+00:00,FR04014,no2,35.8,µg/m³
Paris,FR,2019-05-07 21:00:00+00:00,FR04014,no2,33.9,µg/m³
Paris,FR,2019-05-07 20:00:00+00:00,FR04014,no2,36.2,µg/m³
Paris,FR,2019-05-07 19:00:00+00:00,FR04014,no2,26.8,µg/m³
Paris,FR,2019-05-07 18:00:00+00:00,FR04014,no2,21.4,µg/m³
Paris,FR,2019-05-07 17:00:00+00:00,FR04014,no2,22.3,µg/m³
Paris,FR,2019-05-07 16:00:00+00:00,FR04014,no2,18.2,µg/m³
Paris,FR,2019-05-07 15:00:00+00:00,FR04014,no2,11.7,µg/m³
Paris,FR,2019-05-07 14:00:00+00:00,FR04014,no2,11.0,µg/m³
Paris,FR,2019-05-07 13:00:00+00:00,FR04014,no2,13.2,µg/m³
Paris,FR,2019-05-07 12:00:00+00:00,FR04014,no2,10.6,µg/m³
Paris,FR,2019-05-07 11:00:00+00:00,FR04014,no2,13.0,µg/m³
Paris,FR,2019-05-07 10:00:00+00:00,FR04014,no2,20.1,µg/m³
Paris,FR,2019-05-07 09:00:00+00:00,FR04014,no2,34.5,µg/m³
